t;N;D;PP;SP;PR;SR;TR;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50
9575;0.0400666;199.693;612.563;247.543;18.5406;36.2239;52.8924;23.3161;21.3398;0.312066;35.702;24.6112;0;0;0;0;0;0;17.5791;16.9188;11.4982;10.1083;10.1043;0.0476797;0.0177242;0.388962;0.441265;0.470672;2.71391;0;0;0;0;0;0;0;0;0;4.9792;3.61457;0;3.05189;5.10919;4.19871;5.77047;28.6845;27.1716;27.8921;7.01102e-16;0;0;0;0;1.74092e-11;0.225489;1.01907;5.2911
9576;0.0229215;197.616;664.185;17.2911;55.4;8.78027;60.6358;0.0047738;0.0106726;1.02497;123.655;107.34;0;0;0;0;0;0;4.39955;4.28491;3.44687;3.17797;0.921847;0.0323406;0.0283129;0.591689;0.693707;0.479619;1.88899;0;0;0;0;0;0;0;0;0;4.45732;2.49498;0;1.95758;3.23799;2.77855;3.92662;20.0083;18.5183;20.9418;5.91175e-16;0;0;0;0;1.70968e-11;0.223504;1.01011;5.23246
9577;0.0227996;203.334;663.692;46.8764;54.903;7.45615;60.5653;0.00392639;0.00923094;4.03573;117.321;111.456;0;0;0;0;0;0;0.703093;0.69684;0.666037;0.642456;0.134095;0.0734003;0.175449;3.06898;3.56287;0.959642;1.89102;0;0;0;0;0;0;0;0;0;2.60578;1.39297;0;1.11672;2.02556;1.88633;2.75666;14.5333;13.6113;16.1997;4.94495e-16;0;0;0;0;1.56413e-11;0.206801;0.934798;4.87489
9578;0.0304347;205.346;627.564;230.164;32.0479;23.504;55.1138;0.0349071;0.0764439;14.5962;81.483;69.0237;0;0;0;0;0;0;0.116518;0.117839;0.131449;0.131491;0.0569189;0.267014;1.48426;20.1056;22.697;2.33303;2.24525;0;0;0;0;0;0;0;0;0;1.45284;0.78877;0;0.727681;1.89016;2.02378;3.00781;15.9713;14.7742;15.5284;4.4969e-16;0;0;0;0;1.3568e-11;0.183052;0.828076;4.39246
9579;0.0408047;200.431;603.327;249.991;18.4478;26.598;51.3629;11.3962;20.23;49.2029;16.3908;5.53187;0;0;0;0;0;0;0.0348024;0.0362523;0.0468166;0.048056;0.111694;0.596186;2.9937;26.782;29.8349;2.58311;1.97662;0;0;0;0;0;0;0;0;0;0.827183;0.506467;0;0.69199;4.07362;5.18877;7.38421;36.5643;31.4044;22.2181;4.82103e-16;0;0;0;0;1.14659e-11;0.162115;0.734994;4.07702
9580;0.019747;196.038;649.907;64.0347;49.4749;11.9409;58.4751;64.5893;79.9004;44.3955;5.83912;1.29033;0;0;0;0;0;0;1.54726;1.65146;1.63574;1.50298;0.497719;0.337255;0.385762;1.72379;1.95951;0.446913;0.568327;0;0;0;0;0;0;0;0;0;0.485021;0.313791;0;0.503083;4.22197;6.04698;8.61371;40.8707;34.6309;21.1126;4.19824e-16;0;0;0;0;9.55914e-12;0.146792;0.668233;4.02912
9581;0.0283952;199.944;653.654;25.8968;43.1879;15.4556;59.0248;0.150871;0.236321;132.907;32.2361;7.83698;0;0;0;0;0;0;11.365;12.1572;10.2354;8.8519;3.16986;0.479611;0.122935;0.252613;0.28904;0.118669;0.216312;0;0;0;0;0;0;0;0;0;0.376567;0.204605;0;0.317038;2.70953;4.02844;5.86632;27.8808;23.7707;14.9923;3.12774e-16;0;0;0;0;7.86754e-12;0.129355;0.590873;3.84857
9582;0.0264511;202.536;638.469;146.75;37.4711;20.4894;56.7529;0.0028304;0.00450239;63.5274;89.6486;35.1217;0;0;0;0;0;0;1.87251;2.04058;1.98668;1.7729;30.1807;3.5431;0.398198;0.401043;0.445144;0.125404;0.21305;0;0;0;0;0;0;0;0;0;0.552054;0.209342;0;0.274639;2.07016;3.06338;4.50133;21.4304;16.5693;10.6798;2.29957e-16;0;0;0;0;6.44456e-12;0.111488;0.510585;3.53294
9583;0.025882;202.805;650.41;102.617;45.5937;14.1249;58.5544;0.00453904;0.00394596;0.0970342;114.692;87.1436;0;0;0;0;0;0;0.313424;0.348591;0.39132;0.359881;11.127;13.2935;2.56722;1.78287;1.92639;0.283189;0.313516;0;0;0;0;0;0;0;0;0;1.89711;0.441869;0;0.421367;2.32883;3.15386;4.52265;21.0629;13.5555;8.33094;1.71654e-16;0;0;0;0;5.35203e-12;0.0966554;0.443625;3.2323
9584;0.0407592;204.201;614.753;282.646;22.7009;29.9836;53.1851;0.0898368;0.0612439;0.0187765;56.6199;66.4292;0;0;0;0;0;0;0.05209;0.0590488;0.0771453;0.0734819;1.41187;30.3895;15.0068;8.1045;8.5893;0.723591;0.504466;0;0;0;0;0;0;0;0;0;4.54885;1.06159;0;0.869651;3.76174;4.44361;6.00869;26.6014;16.7969;8.37534;1.38593e-16;0;0;0;0;4.6025e-12;0.0863066;0.396857;3.0268
9585;0.0337232;197.18;605.083;211.11;22.419;23.1136;51.635;41.6188;23.9081;0.015514;21.3304;29.7339;0;0;0;0;0;0;0.0311335;0.0344008;0.0446659;0.0432162;0.152964;12.2015;15.362;7.87429;8.59752;0.960821;0.655532;0;0;0;0;0;0;0;0;0;9.73899;3.15304;0;2.63813;9.351;9.28426;11.4111;45.844;28.0055;10.298;1.25571e-16;0;0;0;0;4.39701e-12;0.0863061;0.397705;3.14603
9586;0.0203402;196.901;651.262;77.3482;49.1526;13.579;58.6855;84.703;69.141;0.0204978;15.1764;19.3737;0;0;0;0;0;0;2.90658;2.94056;2.17613;1.86242;0.0634883;0.520485;0.873784;0.464828;0.563636;0.329302;0.519391;0;0;0;0;0;0;0;0;0;7.13424;2.78013;0;2.46527;8.59694;8.54013;10.4197;40.1616;25.0519;8.69562;1.00653e-16;0;0;0;0;4.5084e-12;0.094532;0.437022;3.54803
9587;0.0262697;197.354;649.746;10.7119;44.2397;13.1489;58.4345;0.0280706;0.0804174;0.256774;92.2473;106.274;0;0;0;0;0;0;12.1601;12.0822;8.1105;6.78281;0.0125135;0.11605;0.354186;0.173717;0.224354;0.283983;0.615434;0;0;0;0;0;0;0;0;0;5.29354;1.77671;0;1.53765;5.38476;5.49446;6.85862;26.5268;17.0768;6.25647;7.59116e-17;0;0;0;0;4.31183e-12;0.0957162;0.443715;3.72572
9588;0.0224977;202.233;667.404;27.7338;57.142;6.47891;61.1267;0.000669326;0.0030644;1.31214;115.965;120.192;0;0;0;0;0;0;1.89058;1.9048;1.54307;1.35727;0.00118307;0.226459;1.92117;0.737717;0.948517;0.754491;1.10999;0;0;0;0;0;0;0;0;0;3.28993;1.08111;0;0.949259;3.40358;3.61354;4.62489;18.2029;12.0176;4.63046;5.88839e-17;0;0;0;0;3.89791e-12;0.0902298;0.41912;3.63768
9589;0.0271415;205.384;640.522;169.488;40.3518;17.7197;57.0691;0.00258152;0.0116239;5.13295;94.1299;90.2283;0;0;0;0;0;0;0.3092;0.317036;0.301545;0.275755;0.000223687;0.818519;17.3012;5.29135;6.63456;2.49401;2.12148;0;0;0;0;0;0;0;0;0;1.90384;0.844994;0;0.834311;2.99913;3.21236;4.12561;16.3113;10.8182;4.05279;5.09997e-17;0;0;0;0;3.38329e-12;0.0814312;0.378988;3.40026
9590;0.06667;203.577;596.626;321.39;10.7473;34.3087;50.3659;1.16247;4.27853;24.0545;26.66;14.5483;0;0;0;0;0;0;0.0553037;0.0579459;0.0647463;0.0612885;0.000113935;1.67686;45.7613;13.7009;17.0685;5.13092;3.37467;0;0;0;0;0;0;0;0;0;1.16939;1.71307;0;2.48802;8.1084;7.46594;8.74605;32.0749;19.8788;5.68564;5.8016e-17;0;0;0;0;2.96488e-12;0.0762358;0.356007;3.32245
9591;0.0209317;195.267;646.792;59.1902;48.124;11.4966;57.9986;51.7038;96.1974;27.665;3.89653;1.39545;0;0;0;0;0;0;0.820364;0.932809;1.06759;0.951247;0.00022947;0.50221;3.51401;1.08244;1.46807;1.78685;2.14573;0;0;0;0;0;0;0;0;0;0.711382;2.28256;0;4.28822;13.0719;11.1617;12.4706;42.9972;26.3299;6.63005;6.11978e-17;0;0;0;0;2.81999e-12;0.0837083;0.393696;3.79147
9592;0.0328944;199.293;642.794;19.5614;35.7438;17.8765;57.3572;0.596182;0.774063;120.846;17.6825;6.90678;0;0;0;0;0;0;13.6199;15.5693;15.0718;12.507;0.000742841;0.227866;0.29234;0.0768603;0.114423;0.570243;1.16988;0;0;0;0;0;0;0;0;0;0.490339;1.45898;0;2.73214;8.35348;7.3544;8.41634;29.1588;18.5875;5.09348;5.0129e-17;0;0;0;0;2.62081e-12;0.0890913;0.421821;4.20446
9593;0.0221119;201.477;662.498;18.34;54.7186;6.57099;60.3805;0.00195488;0.00198541;138.244;59.0699;29.9915;0;0;0;0;0;0;2.23051;2.5656;2.89316;2.49583;0.00686584;1.43841;0.5434;0.0913868;0.138542;0.71913;1.4657;0;0;0;0;0;0;0;0;0;0.330786;0.90153;0;1.66606;5.13321;4.68077;5.50617;19.5129;12.8494;3.8069;3.98694e-17;0;0;0;0;2.31394e-12;0.0866653;0.412319;4.26806
9594;0.0225149;202.617;646.582;107.215;46.3387;12.5103;57.977;0.00321691;0.00283261;97.0738;70.965;53.1546;0;0;0;0;0;0;0.373217;0.436035;0.567541;0.504757;0.0711896;14.2807;3.13359;0.356502;0.532375;1.64227;2.50035;0;0;0;0;0;0;0;0;0;0.278049;0.744655;0;1.30886;3.76354;3.42331;4.08608;14.8098;10.1214;3.12727;3.35874e-17;0;0;0;0;1.98133e-12;0.0796716;0.380413;4.07662
9595;0.0582452;205.215;606.845;322.076;13.3895;37.6495;52.0195;0.125575;0.0931618;17.8721;23.2551;43.7794;0;0;0;0;0;0;0.0630691;0.0749925;0.112567;0.103107;0.315677;63.4497;14.7428;1.43048;2.12212;3.96737;4.17;0;0;0;0;0;0;0;0;0;0.925797;2.64149;0;3.70359;6.96113;4.98872;5.53152;19.3917;13.6836;3.64972;3.27948e-17;0;0;0;0;1.75093e-12;0.0752337;0.360436;3.94657
9596;0.0260378;195.945;621.942;132.936;33.3014;16.9221;54.2132;66.4675;43.115;2.3639;4.58462;27.1256;0;0;0;0;0;0;0.115969;0.131481;0.171113;0.153203;0.131147;15.5297;5.8077;1.05138;1.72674;4.94151;5.12749;0;0;0;0;0;0;0;0;0;3.56487;11.621;0;13.4112;15.9252;8.67184;8.77598;29.144;21.1665;4.84067;3.64933e-17;0;0;0;0;2.03744e-12;0.0926352;0.445122;4.6213
9597;0.0279945;200.2;626.868;247.741;30.2293;31.2036;55.0385;54.1614;47.9213;4.26825;4.05628;25.0521;0;0;0;0;0;0;11.9988;12.4954;9.59912;7.58805;0.0728346;0.463543;0.156859;0.110683;0.224024;2.40891;4.10543;0;0;0;0;0;0;0;0;0;2.82052;8.86117;0;9.90369;11.3313;6.29233;6.53995;22.3169;17.2293;4.52357;3.75116e-17;0;0;0;0;2.76992e-12;0.128937;0.620365;5.84358
9598;0.0230009;196.259;649.724;29.7836;48.0644;11.1849;58.4406;0.00244952;0.00498412;60.9806;38.5139;121.553;0;0;0;0;0;0;6.56812;6.76593;5.75689;4.72128;0.0614777;0.211579;0.105124;0.14974;0.335877;3.91338;5.74743;0;0;0;0;0;0;0;0;0;2.1674;5.43981;0;5.8237;6.73453;3.89074;4.22372;15.2498;12.4031;3.95197;3.77747e-17;0;0;0;0;3.22594e-12;0.153435;0.738948;6.54558
9599;0.0215988;199.327;648.825;73.7775;49.0768;10.7245;58.3131;0.000502281;0.00106931;89.2192;53.0173;90.1441;0;0;0;0;0;0;1.04601;1.08969;1.10493;0.948658;0.292869;0.854703;0.513785;0.856476;1.95541;11.0272;10.0551;0;0;0;0;0;0;0;0;0;1.31963;3.10151;0;3.32229;4.02005;2.4798;2.86738;11.3386;10.1292;4.14753;4.72324e-17;0;0;0;0;3.281e-12;0.159485;0.768778;6.59933
9600;0.030222;201.972;625.084;215.38;31.3507;24.59;54.7365;0.00315511;0.00618468;86.906;31.3241;41.0222;0;0;0;0;0;0;0.172667;0.182913;0.216837;0.193046;2.24183;6.09094;3.25693;4.8868;10.8944;26.8019;15.7228;0;0;0;0;0;0;0;0;0;0.951206;2.18486;0;2.36006;3.13743;2.08017;2.61043;11.6977;12.325;6.26989;8.30579e-17;0;0;0;0;3.06595e-12;0.152696;0.736824;6.24882
9601;0.0647426;201.405;601.786;306.402;13.471;35.6513;51.2062;1.33117;2.04133;59.8181;3.57041;4.35463;0;0;0;0;0;0;0.0302707;0.032665;0.0451148;0.0415498;14.1461;22.7011;5.72639;6.99583;15.0137;25.6843;12.3294;0;0;0;0;0;0;0;0;0;1.75251;3.6874;0;3.61526;4.91247;3.23001;4.18054;20.3084;24.5165;12.7116;1.76111e-16;0;0;0;0;2.87684e-12;0.147344;0.711901;5.98708
9602;0.0248513;196.454;638.713;127.657;39.7828;18.7266;56.7744;72.1506;69.9064;1.13627;0.413136;0.661325;0;0;0;0;0;0;0.394615;0.423076;0.480455;0.415131;21.6825;3.4662;0.452096;0.688832;1.48919;4.75211;3.65676;0;0;0;0;0;0;0;0;0;5.83572;8.59083;0;6.4107;6.99376;4.25469;5.48312;27.2787;32.7763;17.0911;2.40816e-16;0;0;0;0;3.1671e-12;0.162893;0.787101;6.35237
9603;0.0795391;203.894;605.91;311.103;9.0652;44.8182;52.0966;20.4042;19.1898;0.349704;2.81098;4.83242;0;0;0;0;0;0;23.257;23.6617;17.9982;14.1967;10.1284;0.065803;0.00826972;0.0240332;0.0536528;0.48598;0.88975;0;0;0;0;0;0;0;0;0;10.5799;9.54232;0;5.76805;5.36397;3.26213;4.29448;21.9303;23.1232;13.2638;2.03424e-16;0;0;0;0;3.93067e-12;0.192842;0.929281;6.98644
9604;0.022819;195.789;658.507;10.4701;53.2427;9.03429;59.7731;0.000728918;0.00125662;9.80203;96.256;124.32;0;0;0;0;0;0;5.50069;5.59725;5.33178;4.58669;0.853924;0.0131175;0.00785157;0.0373911;0.0846617;0.582492;0.928183;0;0;0;0;0;0;0;0;0;9.78499;6.49181;0;3.61115;3.26486;2.05429;2.8009;15.0124;15.5008;9.52026;1.5638e-16;0;0;0;0;4.7441e-12;0.217237;1.0425;7.32287
9605;0.0207685;200.643;663.164;16.309;57.2339;4.75518;60.4823;0.000240936;0.000385459;29.4724;107.564;115.556;0;0;0;0;0;0;0.823074;0.847452;1.00116;0.923067;0.385852;0.0219368;0.0569349;0.303683;0.665275;1.66286;1.46205;0;0;0;0;0;0;0;0;0;5.74583;3.54199;0;1.96751;1.84719;1.24774;1.78042;10.1927;10.7249;7.06676;1.24325e-16;0;0;0;0;4.99042e-12;0.218404;1.04505;7.05085
9606;0.0214149;202.5;651.135;80.1982;49.8862;9.56161;58.6642;0.000883391;0.00129897;55.4262;91.8705;90.9156;0;0;0;0;0;0;0.130794;0.137044;0.193639;0.187615;0.952625;0.107477;0.713338;3.39747;7.04445;5.54004;2.49285;0;0;0;0;0;0;0;0;0;3.26111;1.94186;0;1.10581;1.15105;0.853523;1.28169;7.89964;8.61707;5.91125;1.08833e-16;0;0;0;0;4.69712e-12;0.201596;0.963245;6.38326
9607;0.0472501;205.051;609.498;308.729;17.3708;35.2884;52.426;0.0192363;0.0249844;54.5381;29.4216;17.2025;0;0;0;0;0;0;0.0214601;0.0229486;0.0380333;0.0383269;4.69468;0.704193;6.36601;23.5013;44.3285;14.3257;3.86404;0;0;0;0;0;0;0;0;0;2.14719;1.32418;0;0.888943;1.47976;1.28334;1.96492;12.5006;13.7811;7.699;1.22945e-16;0;0;0;0;4.1652e-12;0.17871;0.85363;5.64232
9608;0.0366251;198.623;609.708;207.89;21.117;26.1192;52.3298;38.0925;35.2165;25.6855;1.89269;0.194351;0;0;0;0;0;0;0.0126254;0.0135831;0.0234708;0.0238601;20.0113;1.45654;5.65614;13.9803;23.562;8.19455;2.1912;0;0;0;0;0;0;0;0;0;2.58865;1.54703;0;1.24684;3.6527;3.54341;5.20166;31.7712;33.3551;12.9899;1.55926e-16;0;0;0;0;3.66728e-12;0.161364;0.771593;5.191
9609;0.0251052;199.479;641.923;137.451;39.8713;19.9883;57.2711;80.0406;61.6538;0.342789;1.07999;0.0707651;0;0;0;0;0;0;1.1431;1.16784;1.18634;1.04968;27.87;0.122605;0.233114;0.475293;0.72783;0.789565;0.596705;0;0;0;0;0;0;0;0;0;6.26053;2.30202;0;1.51476;4.07424;3.98413;5.82665;34.8754;31.408;11.6674;1.35392e-16;0;0;0;0;3.36722e-12;0.153212;0.733673;5.06828
9610;0.0664792;201.98;613.919;88.2582;13.6036;28.4303;52.781;3.04215;3.2835;0.171139;63.6914;4.50164;0;0;0;0;0;0;23.6287;22.8719;16.5818;13.7591;9.2749;0.00593967;0.0125022;0.0246795;0.0355471;0.117116;0.244848;0;0;0;0;0;0;0;0;0;14.6167;3.04649;0;1.54001;3.34123;3.18767;4.69577;27.993;20.9733;8.25354;1.00725e-16;0;0;0;0;3.36687e-12;0.151315;0.72371;5.01095
9611;0.0247882;200.806;668.131;4.89242;57.0097;6.40057;61.2327;0.00106102;0.00205435;1.10892;167.227;47.6884;0;0;0;0;0;0;3.39701;3.32449;3.1304;2.84977;0.3813;0.00383884;0.039346;0.0663155;0.089089;0.210424;0.392935;0;0;0;0;0;0;0;0;0;11.6325;2.00855;0;0.961059;2.05526;2.03334;3.08136;18.8126;14.0012;5.80286;7.43496e-17;0;0;0;0;3.44483e-12;0.148332;0.707262;4.83542
9612;0.0222473;203.006;665.629;12.1936;57.7505;3.7345;60.8562;0.00159492;0.00292347;5.49755;138.54;94.905;0;0;0;0;0;0;0.512288;0.508576;0.591313;0.575805;0.0401255;0.00826605;0.382798;0.515082;0.640535;0.636418;0.729282;0;0;0;0;0;0;0;0;0;6.53485;1.11989;0;0.543948;1.21251;1.27491;1.99818;12.6424;9.59978;4.17676;5.6121e-17;0;0;0;0;3.2349e-12;0.136064;0.647582;4.41652
9613;0.0235802;203.91;647.923;102.721;47.3968;11.2184;58.1808;0.00966568;0.0164714;19.3902;106.792;92.3232;0;0;0;0;0;0;0.0819929;0.0829416;0.114958;0.117495;0.0185176;0.037589;5.76252;6.02981;6.94917;2.37011;1.42913;0;0;0;0;0;0;0;0;0;3.57246;0.675017;0;0.351833;0.85971;0.965839;1.55415;10.1312;7.80648;3.37396;4.56854e-17;0;0;0;0;2.84699e-12;0.119149;0.566743;3.88802
9614;0.0693544;204.483;600.678;303.849;10.9663;36.6765;51.0481;1.28509;1.85179;39.3179;17.4217;8.2034;0;0;0;0;0;0;0.0141436;0.0146176;0.0237002;0.0251583;0.0350325;0.16109;36.7637;30.7885;33.3537;5.91675;2.34157;0;0;0;0;0;0;0;0;0;1.96595;0.818533;0;0.608016;1.88288;2.11559;3.21338;19.9184;14.4529;4.60076;4.89058e-17;0;0;0;0;2.43318e-12;0.103035;0.490327;3.42018
9615;0.0207346;197.11;655.543;55.2521;51.7075;9.77312;59.3241;81.0725;88.381;8.55452;0.126125;0.0174552;0;0;0;0;0;0;0.245732;0.254872;0.324737;0.316787;0.107843;0.0902107;7.28524;4.87116;4.92918;1.82736;1.072;0;0;0;0;0;0;0;0;0;1.10017;1.14594;0;1.23222;4.4997;4.86974;6.88282;39.2235;26.8504;6.33747;5.24671e-17;0;0;0;0;2.10703e-12;0.0937145;0.447083;3.24983
9616;0.0554232;205.618;611.043;284.757;13.3591;40.9072;52.778;18.7624;21.2402;31.0083;0.30508;0.0386186;0;0;0;0;0;0;23.0885;23.4514;18.7594;15.8779;0.293141;0.017945;0.414822;0.211383;0.1934;0.266152;0.365061;0;0;0;0;0;0;0;0;0;0.706803;0.755214;0;0.844922;3.17978;3.56035;5.11499;28.8387;20.1951;4.87609;4.10427e-17;0;0;0;0;1.80838e-12;0.0855978;0.409664;3.1293
9617;0.0276116;204.678;676.397;20.3284;57.5166;8.38869;62.4889;0.00043973;0.000861238;174.118;6.62489;0.853253;0;0;0;0;0;0;5.1472;5.32088;4.91253;4.3052;2.87961;0.119251;0.617369;0.154974;0.129804;0.175522;0.161305;0;0;0;0;0;0;0;0;0;0.57455;0.504355;0;0.54227;2.02769;2.3183;3.40069;19.33;13.7038;3.46352;3.02777e-17;0;0;0;0;1.52002e-12;0.0754023;0.361757;2.87832
9618;0.032966;206.396;628.581;189.808;31.0481;23.1726;55.2686;0.000477786;0.000818491;97.1799;42.0213;6.44597;0;0;0;0;0;0;0.853018;0.900337;0.958607;0.866181;37.7454;1.76973;2.79988;0.356149;0.274045;0.219901;0.143716;0;0;0;0;0;0;0;0;0;0.820977;0.5354;0;0.500813;1.62373;1.82961;2.69546;15.3113;9.70688;2.50508;2.23343e-17;0;0;0;0;1.26455e-12;0.0650342;0.312623;2.56964
9619;0.0302968;201.006;635.219;144.338;38.2283;18.1689;56.2558;0.00279444;0.00203224;0.0156302;123.745;45.4233;0;0;0;0;0;0;0.141903;0.152866;0.188868;0.176468;16.8215;7.67746;16.7986;1.75051;1.27753;0.565681;0.264643;0;0;0;0;0;0;0;0;0;3.993;1.60232;0;1.12056;2.37977;2.29213;3.20817;17.4852;8.43267;2.0471;1.72658e-17;0;0;0;0;1.09505e-12;0.0576034;0.277237;2.32869
9620;0.066229;200.607;595.048;329.259;12.161;35.3578;50.2056;0.468046;0.236027;0.00256874;46.5131;27.9052;0;0;0;0;0;0;0.0229752;0.0251315;0.0369685;0.036208;1.61909;11.5246;54.9602;6.77112;4.80443;1.47161;0.497878;0;0;0;0;0;0;0;0;0;6.52277;5.15701;0;4.44847;6.49217;4.76511;5.94405;29.5481;13.0941;2.44897;1.62273e-17;0;0;0;0;1.06441e-12;0.0563604;0.271331;2.27546
9621;0.0223125;191.228;633;67.4731;43.5082;11.838;55.9006;90.1744;49.7917;0.00371229;15.7859;9.5722;0;0;0;0;0;0;0.128095;0.127907;0.137287;0.128841;0.208609;1.26062;7.02146;2.104;1.58075;1.27752;0.648235;0;0;0;0;0;0;0;0;0;5.6698;10.9344;0;12.5198;14.2984;8.64185;9.83476;44.3043;18.9488;2.83922;1.53697e-17;0;0;0;0;1.3498e-12;0.0723009;0.348314;2.7315
9622;0.0275491;197.94;621.928;241.109;29.6788;30.6093;54.2894;48.871;44.6675;0.0111106;28.705;18.6611;0;0;0;0;0;0;14.7038;13.4559;8.27743;6.8213;0.0918365;0.0564199;0.195606;0.190335;0.156577;0.634717;0.697475;0;0;0;0;0;0;0;0;0;3.44926;6.9125;0;8.17397;9.51214;5.98977;6.94887;30.901;13.8351;2.14959;1.19372e-17;0;0;0;0;1.72978e-12;0.0948037;0.457271;3.32954
9623;0.023265;195.726;658.293;13.4945;53.8141;8.70553;59.7418;0.00212757;0.00996777;0.164515;123.907;102.65;0;0;0;0;0;0;6.65053;6.14683;4.37003;3.73656;0.00781125;0.0359319;0.197319;0.342536;0.287499;1.3292;1.30752;0;0;0;0;0;0;0;0;0;2.61836;4.33423;0;4.96455;5.8476;3.81112;4.54484;20.5003;9.57342;1.59074;9.32103e-18;0;0;0;0;1.91386e-12;0.107382;0.518498;3.62424
9624;0.0231922;200.99;657.281;52.1386;53.5764;7.76604;59.5955;0.000748992;0.00439971;0.772018;116.275;110.009;0;0;0;0;0;0;1.05923;0.993092;0.843196;0.753706;0.000771786;0.0970117;1.16999;2.49724;2.04477;4.88886;2.84226;0;0;0;0;0;0;0;0;0;1.53965;2.51994;0;2.96698;3.70716;2.5644;3.1691;14.7836;7.2841;1.30009;8.07032e-18;0;0;0;0;1.89007e-12;0.108602;0.524955;3.60605
9625;0.0364049;203.176;614.76;267.034;25.7834;28.0099;53.1952;0.00795586;0.0441454;3.31705;70.2812;63.3601;0;0;0;0;0;0;0.175067;0.167012;0.165931;0.153737;0.000130585;0.353751;9.08441;20.1124;16.0378;17.7917;5.97059;0;0;0;0;0;0;0;0;0;0.867135;1.71507;0;2.36432;3.66753;2.7462;3.49228;16.8466;8.94209;1.52783;9.21751e-18;0;0;0;0;1.73716e-12;0.102972;0.498483;3.42101
9626;0.0343631;196.176;610.434;167.84;24.32;21.7603;52.4299;16.9665;64.0609;20.2528;4.30402;2.28739;0;0;0;0;0;0;0.08979;0.0912522;0.111921;0.105902;8.08828e-05;0.390929;8.82713;19.9926;16.2636;21.4014;7.72502;0;0;0;0;0;0;0;0;0;0.494016;1.68831;0;3.40175;8.338;6.66421;8.28013;39.1037;21.9751;2.97428;1.50149e-17;0;0;0;0;1.58624e-12;0.100956;0.490419;3.41782
9627;0.02482;198.776;635.709;185.759;37.8274;24.1694;56.3527;50.0735;77.7318;20.242;0.363212;0.194906;0;0;0;0;0;0;7.09262;7.75621;7.88161;6.59821;0.000204779;0.0711184;0.335151;0.737129;0.57638;3.66586;3.19112;0;0;0;0;0;0;0;0;0;0.286897;1.10432;0;2.49157;7.17105;6.16175;7.93782;37.9625;23.774;3.40599;1.77403e-17;0;0;0;0;1.44117e-12;0.103016;0.503254;3.62564
9628;0.0279528;200.74;674.789;8.30611;56.2734;10.4174;62.2402;0.00425134;0.00502473;171.8;4.50708;2.69929;0;0;0;0;0;0;7.21474;7.96841;8.40804;7.07269;0.00112697;0.135088;0.117999;0.169461;0.126622;1.54822;1.43621;0;0;0;0;0;0;0;0;0;0.221016;0.697603;0;1.52159;4.43223;3.93021;5.22238;25.4019;16.8152;2.70268;1.52608e-17;0;0;0;0;1.25494e-12;0.0981772;0.48174;3.6047
9629;0.0251659;205.627;667.187;19.8097;55.8868;5.1792;61.0914;0.000824285;0.000762189;162.988;21.281;13.9728;0;0;0;0;0;0;1.19202;1.33705;1.6258;1.41276;0.0149964;1.69195;0.355758;0.272227;0.189766;1.72138;1.17695;0;0;0;0;0;0;0;0;0;0.138997;0.418619;0;0.912925;2.71915;2.52242;3.45798;17.2531;11.9223;2.06299;1.22949e-17;0;0;0;0;1.06034e-12;0.0884485;0.435398;3.37121
9630;0.0264449;203.72;633.715;154.82;38.4616;17.0837;56.0347;0.00450666;0.00364441;103.093;43.0621;37.29;0;0;0;0;0;0;0.201123;0.23013;0.321239;0.287077;0.202234;24.6123;2.28409;1.03834;0.676855;3.22628;1.71357;0;0;0;0;0;0;0;0;0;0.136654;0.395873;0;0.795103;2.16348;1.97555;2.73521;13.8872;10.1081;1.74851;1.01955e-17;0;0;0;0;8.82005e-13;0.0772501;0.381228;3.03924
9631;0.0682798;202.864;603.931;278.284;12.1077;36.1555;51.5032;1.40036;0.87555;6.07169;11.2913;53.3829;0;0;0;0;0;0;0.0352903;0.0411537;0.0656932;0.0603274;0.552465;71.8774;8.39685;3.27887;2.07552;6.44647;2.64923;0;0;0;0;0;0;0;0;0;0.677721;2.08243;0;3.02608;5.02643;3.42944;4.31564;20.7971;15.7875;2.19195;9.5085e-18;0;0;0;0;7.60146e-13;0.0700299;0.346493;2.81564
9632;0.0225507;195.277;640.823;85.1008;44.5467;12.9421;57.0905;89.0419;59.0264;0.145549;0.660948;13.5869;0;0;0;0;0;0;0.393468;0.42528;0.456913;0.386315;0.306283;13.3471;2.32713;1.50019;0.987606;5.30639;2.77533;0;0;0;0;0;0;0;0;0;2.40295;7.83723;0;8.95778;10.0254;5.42888;6.34455;29.1249;23.3425;2.75412;9.62667e-18;0;0;0;0;8.15814e-13;0.0784809;0.389163;3.04852
9633;0.0681568;202.654;606.364;226.119;10.9655;38.4445;51.9904;11.3913;13.1082;0.602916;1.69976;37.4709;0;0;0;0;0;0;26.4099;26.7459;17.9977;13.5757;0.234598;0.716072;0.0913223;0.139533;0.0974742;1.73121;1.8994;0;0;0;0;0;0;0;0;0;2.16683;6.19228;0;6.65684;7.15423;3.90948;4.66819;21.7168;18.3973;2.3402;8.50424e-18;0;0;0;0;9.59227e-13;0.0940329;0.46673;3.43364
