t;N;D;PP;SP;PR;SR;TR;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50
9534;0.0217156;198.813;654.177;93.0111;48.3063;15.1084;59.1269;0;0;24.0481;23.0488;1.12302;0.0322584;0.0542;0;0;0;0;0;0;1.03506;1.13634;0.854826;0.739744;4.06932;0.258741;0.060046;0.086683;0.0838104;0.197231;0.618453;0;0;0;0;0;0;0;0;0;0.205262;0.062818;0;0.0614491;0.262284;0.381376;0.494736;2.4753;1.2761;0.635141;1.26852e-17;0;0;0;0;3.79543e-13;0.0030129
9535;0.0506708;202.426;619.867;76.5484;17.3602;27.0307;53.7762;0;0;0.0748932;0.144828;13.1556;1.26339;2.72153;0;0;0;0;0;0;5.09461;5.49749;3.29972;2.67314;5.57776;0.0672341;0.00687489;0.00781379;0.00696634;0.0572532;0.30266;0;0;0;0;0;0;0;0;0;0.343653;0.0653923;0;0.0527465;0.195331;0.276569;0.361623;1.74327;0.825029;0.467305;1.03141e-17;0;0;0;0;3.32113e-13;0.00272448
9536;0.0267168;198.349;643.436;75.5162;41.348;15.6355;57.4858;0;0;2.81894e-05;8.28417e-05;1.4346;14.1636;25.7497;0;0;0;0;0;0;0.698117;0.757988;0.561702;0.482918;7.93192;0.16773;0.0238145;0.019895;0.0161329;0.112453;0.454087;0;0;0;0;0;0;0;0;0;1.01338;0.106283;0;0.0636064;0.18076;0.243593;0.31706;1.48154;0.549082;0.349653;8.57042e-18;0;0;0;0;3.12694e-13;0.00255067
9537;0.0224664;201.274;665.386;22.1021;57.1117;5.77125;60.8208;0;0;2.62631e-05;5.86507e-05;0.182539;25.6078;31.3212;0;0;0;0;0;0;0.103106;0.113233;0.104532;0.0968836;0.362037;0.230945;0.181226;0.122016;0.0901386;0.346532;0.774778;0;0;0;0;0;0;0;0;0;0.86596;0.0763283;0;0.0427155;0.117162;0.161628;0.214825;1.00525;0.381782;0.282409;7.86394e-18;0;0;0;0;3.01944e-13;0.00238613
9538;0.0238024;204.086;655.159;77.2661;50.4565;9.61852;59.2757;0;0;0.000167932;0.000344718;0.631909;24.0237;25.8003;0;0;0;0;0;0;0.0158089;0.0176339;0.0198934;0.0196751;0.0423936;0.531134;2.04513;1.09909;0.746014;1.24724;1.38688;0;0;0;0;0;0;0;0;0;0.510163;0.051647;0;0.0305928;0.0862262;0.122923;0.167465;0.792274;0.32119;0.277648;8.80384e-18;0;0;0;0;2.67769e-13;0.00210122
9539;0.0516298;205.329;604.241;328.712;15.2508;35.9861;51.6491;0;0;0.00607115;0.0110313;2.35089;6.83524;6.04755;0;0;0;0;0;0;0.00254147;0.00288964;0.00388299;0.00403542;0.0196174;1.32729;14.5115;6.56339;4.19811;3.45347;2.15533;0;0;0;0;0;0;0;0;0;0.346089;0.0798025;0;0.063545;0.177042;0.234124;0.30608;1.41593;0.58098;0.460126;1.41006e-17;0;0;0;0;2.34559e-13;0.00186888
9540;0.0263308;196.119;624.908;129.983;33.4115;17.5341;54.6587;0;0;12.1772;17.1182;3.99978;0.0727453;0.0435539;0;0;0;0;0;0;0.0100316;0.0117519;0.0163198;0.0167893;0.04919;1.08485;4.41521;1.68974;1.053;1.34574;0.73233;0;0;0;0;0;0;0;0;0;0.258108;0.161751;0;0.182231;0.467503;0.525295;0.634152;2.87943;1.14663;0.768551;2.13379e-17;0;0;0;0;2.19638e-13;0.00187882
9541;0.0200918;199.662;658.312;67.7424;52.1469;11.5494;59.7528;0;0;23.5202;24.9926;3.60506;0.0174719;0.0114919;0;0;0;0;0;0;1.3842;1.59466;1.38032;1.22353;0.111747;0.201861;0.178946;0.0627002;0.0359826;0.210675;0.172396;0;0;0;0;0;0;0;0;0;0.159211;0.108206;0;0.125203;0.315027;0.355696;0.435957;1.96824;0.833981;0.603249;1.7914e-17;0;0;0;0;1.9991e-13;0.0018264
9542;0.0309918;202.209;667.109;14.9939;48.4492;14.251;61.0651;0;0;0.00738121;0.0107105;48.1211;0.183388;0.126552;0;0;0;0;0;0;2.6369;2.98645;2.23638;1.90027;0.547746;0.368705;0.0725154;0.0175052;0.00956657;0.10656;0.0515135;0;0;0;0;0;0;0;0;0;0.13248;0.0734606;0;0.0808069;0.200306;0.227895;0.284282;1.25153;0.559292;0.424198;1.3365e-17;0;0;0;0;1.73398e-13;0.00165164
9543;0.0301413;207.664;652.816;117.24;44.1826;15.2721;58.9269;0;0;0.000194176;0.000286676;41.7534;1.40298;1.02579;0;0;0;0;0;0;0.407208;0.465315;0.41158;0.364845;6.38535;4.1973;0.195395;0.0255369;0.0129842;0.111389;0.0323761;0;0;0;0;0;0;0;0;0;0.169351;0.0760826;0;0.0733893;0.160543;0.179054;0.224305;0.967952;0.421236;0.315377;9.8614e-18;0;0;0;0;1.49123e-13;0.0014642
9544;0.0379854;201.679;617.77;170.175;25.0676;23.1321;53.58;0;0;0.00345308;0.0027311;0.102388;10.0925;14.8665;0;0;0;0;0;0;0.066535;0.0773367;0.0800311;0.0737523;5.20013;12.038;0.674452;0.0763846;0.0372917;0.230884;0.0488866;0;0;0;0;0;0;0;0;0;1.10649;0.332582;0;0.210789;0.282127;0.252781;0.295944;1.21816;0.461144;0.292872;7.37428e-18;0;0;0;0;1.51254e-13;0.00147048
9545;0.02933;197.043;626.143;146.451;36.7896;16.4823;54.8703;0;0;0.0700691;0.0379108;0.00538545;11.9148;24.7614;0;0;0;0;0;0;0.0102092;0.0119295;0.01564;0.0157233;0.149473;5.57774;2.60935;0.38702;0.183252;0.709564;0.0844228;0;0;0;0;0;0;0;0;0;2.58713;0.727932;0;0.372381;0.360156;0.27594;0.309625;1.24513;0.492193;0.270033;5.85306e-18;0;0;0;0;2.11525e-13;0.00184387
9546;0.0275534;196.127;624.539;161.535;36.4035;18.5107;54.6346;0;0;1.41343;0.684544;0.0181584;14.7373;19.5501;0;0;0;0;0;0;0.0032043;0.00362351;0.00592002;0.00672939;0.00162533;0.698042;6.63303;1.79023;0.837815;2.13151;0.148512;0;0;0;0;0;0;0;0;0;1.7374;0.800155;0;0.471806;0.408201;0.293971;0.326413;1.30462;0.541381;0.265431;5.31704e-18;0;0;0;0;2.94925e-13;0.00230998
9547;0.0234348;195.3;630.491;134.336;38.2497;17.3725;55.5248;0;0;21.3695;10.5778;0.0336372;3.42592;2.84284;0;0;0;0;0;0;0.0494714;0.0508813;0.0623625;0.0702181;0.000141851;0.0597338;3.48311;2.25654;1.10065;3.18954;0.19433;0;0;0;0;0;0;0;0;0;0.925446;0.876448;0;0.671868;0.570607;0.390802;0.431822;1.75874;0.785387;0.322123;5.59753e-18;0;0;0;0;4.07494e-13;0.00300696
9548;0.0254965;201.648;638.287;209.08;36.8391;26.0992;56.7507;0;0;19.451;15.4242;0.0520448;1.16485;0.746982;0;0;0;0;0;0;5.85991;5.59852;4.06038;4.08049;5.59705e-05;0.00196558;0.12339;0.219209;0.112407;1.04432;0.1191;0;0;0;0;0;0;0;0;0;0.532679;0.522488;0;0.422472;0.38103;0.271443;0.313988;1.34508;0.677097;0.276514;4.8123e-18;0;0;0;0;4.91278e-13;0.00352129
9549;0.0250854;196.729;645.229;38.0652;44.028;13.3474;57.7555;0;0;0.000412528;0.000866812;2.28897;25.2683;16.4695;0;0;0;0;0;0;1.94114;1.84302;1.43526;1.47992;9.10855e-06;0.00103082;0.138524;0.428298;0.224012;2.20747;0.211913;0;0;0;0;0;0;0;0;0;0.40398;0.322706;0;0.254334;0.236078;0.174273;0.211213;0.941493;0.529739;0.225954;4.06614e-18;0;0;0;0;5.15395e-13;0.00361608
9550;0.0240679;199.229;636.531;130.214;41.5386;16.0776;56.4542;0;0;3.50154e-05;7.91936e-05;8.3776;18.5099;14.651;0;0;0;0;0;0;0.292422;0.282309;0.266191;0.288382;1.29084e-05;0.00304155;0.806805;2.78468;1.40891;6.58565;0.386042;0;0;0;0;0;0;0;0;0;0.228665;0.18843;0;0.16102;0.172595;0.138554;0.18277;0.900368;0.616827;0.255344;4.41546e-18;0;0;0;0;4.86465e-13;0.00340803
9551;0.0415134;200.595;610.867;265.481;21.824;30.0419;52.5833;0;0;0.00057163;0.00113994;16.5972;3.31621;1.90884;0;0;0;0;0;0;0.0473722;0.046569;0.0516766;0.0582657;5.78533e-05;0.0127237;2.6623;7.75952;3.85926;10.23;0.486297;0;0;0;0;0;0;0;0;0;0.12517;0.135695;0;0.152513;0.23816;0.212058;0.301356;1.66434;1.40621;0.470952;6.65009e-18;0;0;0;0;4.39392e-13;0.00316557
9552;0.0363571;197.372;624.254;177.992;33.0201;20.2418;54.5772;0;0;0.115336;0.192112;31.9806;0.552775;0.179263;0;0;0;0;0;0;0.00887865;0.00890417;0.0116006;0.0135518;0.00041022;0.0460117;2.14049;3.68776;1.85261;4.69565;0.199624;0;0;0;0;0;0;0;0;0;0.0688354;0.103618;0;0.14992;0.312797;0.296124;0.441444;2.6867;2.68112;0.715228;8.29971e-18;0;0;0;0;3.92749e-13;0.00301413
9553;0.0239253;196.292;643.7;55.9513;47.0938;10.1656;57.5243;0;0;3.56346;5.38041;36.9572;0.935214;0.257569;0;0;0;0;0;0;0.015024;0.0155852;0.0225154;0.0264302;0.00330829;0.129083;0.916195;0.774284;0.374918;1.26738;0.0830226;0;0;0;0;0;0;0;0;0;0.0383539;0.0673143;0;0.106722;0.238474;0.234162;0.361478;2.26479;2.47514;0.635288;7.11033e-18;0;0;0;0;3.40184e-13;0.00277391
9554;0.0187652;197.886;654.425;45.3291;52.805;8.61461;59.1601;0;0;12.5873;15.3074;22.6467;1.76846;0.495174;0;0;0;0;0;0;0.576047;0.603239;0.663682;0.703685;0.0300782;0.34044;0.44699;0.191806;0.0884652;0.37898;0.0464537;0;0;0;0;0;0;0;0;0;0.0223534;0.0416107;0;0.0681213;0.155024;0.157802;0.24953;1.54084;1.73284;0.470482;5.42524e-18;0;0;0;0;2.86222e-13;0.00244006
9555;0.0276222;201.996;648.912;50.689;41.429;15.3694;58.3133;0;0;0.234549;0.243332;33.1764;5.97176;1.80293;0;0;0;0;0;0;2.34483;2.43308;2.17482;2.16065;0.301768;1.61632;0.611398;0.145568;0.063648;0.238852;0.043473;0;0;0;0;0;0;0;0;0;0.0178677;0.0304875;0;0.0484567;0.107096;0.109926;0.176406;1.0766;1.22691;0.347319;4.07032e-18;0;0;0;0;2.375e-13;0.0020962
9556;0.0298468;203.15;626.299;223.626;30.5452;25.8809;54.9234;0;0;0.00914873;0.00792338;14.0537;10.7397;5.7347;0;0;0;0;0;0;0.356712;0.377005;0.386202;0.393948;3.01339;14.0882;2.87759;0.418415;0.172123;0.348584;0.0632266;0;0;0;0;0;0;0;0;0;0.0346025;0.0559522;0;0.0766433;0.132163;0.121083;0.188051;1.11063;1.26214;0.320874;3.17929e-18;0;0;0;0;1.99149e-13;0.00181668
9557;0.0522478;201.698;605.918;277.186;15.9713;32.6616;51.7942;0;0;0.786016;0.436914;0.117341;3.79737;10.8337;0;0;0;0;0;0;0.0918447;0.0979441;0.110612;0.115386;1.14932;16.5523;6.33397;0.89699;0.361937;0.534021;0.0903861;0;0;0;0;0;0;0;0;0;0.19956;0.342413;0;0.369471;0.376327;0.247344;0.341361;1.88753;2.08105;0.39777;2.71963e-18;0;0;0;0;1.94833e-13;0.0018344
9558;0.0248178;195.545;626.666;157.023;35.3258;20.6942;54.9568;0;0;18.8129;9.78523;0.00979523;1.1896;5.52819;0;0;0;0;0;0;2.50045;2.45452;1.78825;1.70867;0.568101;1.97438;1.28997;0.319915;0.135502;0.323669;0.092052;0;0;0;0;0;0;0;0;0;0.372179;0.695452;0;0.678508;0.508238;0.281961;0.369356;1.9899;2.17905;0.363188;2.19764e-18;0;0;0;0;2.53954e-13;0.00235886
9559;0.0267818;195.097;649.222;25.9985;45.8267;13.4383;58.3587;0;0;0.0100211;0.0158067;0.0827329;10.6381;35.08;0;0;0;0;0;0;2.06369;1.95884;1.33666;1.27589;0.0371793;0.323431;0.456999;0.243149;0.108977;0.327619;0.14124;0;0;0;0;0;0;0;0;0;0.300704;0.478906;0;0.450445;0.332978;0.187492;0.249713;1.32409;1.46588;0.265507;1.68679e-18;0;0;0;0;2.95851e-13;0.00268375
9560;0.0232198;200.079;658.596;48.0407;53.4462;8.5283;59.7927;0;0;0.000941238;0.001879;0.419833;21.7259;31.2977;0;0;0;0;0;0;0.309672;0.298157;0.248356;0.249777;0.00379261;0.319196;1.14695;0.889378;0.400325;0.67112;0.259289;0;0;0;0;0;0;0;0;0;0.182622;0.305293;0;0.299789;0.230087;0.135219;0.184222;0.974096;1.10153;0.211958;1.38729e-18;0;0;0;0;3.02716e-13;0.00272161
9561;0.0275861;202.713;633.304;179.435;37.7411;18.781;55.9723;0;0;0.00502881;0.00949832;1.58969;17.8719;18.265;0;0;0;0;0;0;0.0504043;0.0493415;0.0486259;0.0509879;0.0012543;0.653488;5.09829;4.68261;2.09458;1.64781;0.484598;0;0;0;0;0;0;0;0;0;0.111655;0.260522;0;0.301347;0.249837;0.150379;0.205428;1.08055;1.23379;0.221476;1.35782e-18;0;0;0;0;2.95392e-13;0.00267577
9562;0.0480941;200.387;597.103;303.992;15.2013;30.9395;50.4618;0;0;0.61469;0.995801;5.37812;5.09436;3.11835;0;0;0;0;0;0;0.0134412;0.0134915;0.0159072;0.017333;0.00144933;0.917734;7.4592;8.14849;3.83815;2.24954;0.698893;0;0;0;0;0;0;0;0;0;0.073992;0.373077;0;0.609375;0.587003;0.338735;0.437896;2.23379;2.46145;0.337355;1.67319e-18;0;0;0;0;3.16619e-13;0.00298493
9563;0.020372;193.28;641.61;67.3041;46.3258;12.4373;57.2138;0;0;16.8719;21.6538;6.15291;1.11108;0.536053;0;0;0;0;0;0;0.472149;0.479188;0.470585;0.474195;0.0035851;0.266604;0.525371;0.771118;0.41817;0.571399;0.442731;0;0;0;0;0;0;0;0;0;0.0454365;0.290597;0;0.545232;0.584651;0.341651;0.44068;2.27636;2.54887;0.337002;1.66033e-18;0;0;0;0;3.52852e-13;0.00356998
9564;0.032108;198.679;637.41;34.4927;33.3089;19.1835;56.5456;0;0;0.207013;0.282504;27.3005;3.63456;1.88435;0;0;0;0;0;0;3.82251;3.81707;2.93749;2.73908;0.0134085;0.160531;0.0713594;0.116176;0.0692731;0.196136;0.381389;0;0;0;0;0;0;0;0;0;0.0329989;0.179382;0;0.324788;0.35411;0.214716;0.283318;1.4409;1.63814;0.256869;1.39145e-18;0;0;0;0;3.42545e-13;0.00364846
9565;0.0213822;200.177;660.078;26.3851;53.8327;7.60188;60.014;0;0;0.000492173;0.000810353;34.2935;11.965;7.57284;0;0;0;0;0;0;0.539312;0.545412;0.494129;0.477969;0.121112;0.850975;0.145865;0.190334;0.115112;0.234675;0.602918;0;0;0;0;0;0;0;0;0;0.0219835;0.110915;0;0.197543;0.219866;0.139964;0.189558;0.962996;1.11022;0.204843;1.22471e-18;0;0;0;0;3.09583e-13;0.00342536
9566;0.0229237;202.527;644.256;126;44.2842;14.6429;57.6261;0;0;0.00074831;0.00114683;19.3922;13.1611;11.729;0;0;0;0;0;0;0.0891295;0.0917877;0.0962853;0.0960748;1.10995;6.73802;0.775889;0.786458;0.469092;0.465156;1.04661;0;0;0;0;0;0;0;0;0;0.024111;0.112633;0;0.182809;0.187822;0.118536;0.161351;0.819197;0.960518;0.195786;1.23405e-18;0;0;0;0;2.73965e-13;0.00312929
9567;0.0515116;204.433;608.753;300.611;16.1425;34.5273;52.2785;0;0;0.0240197;0.0296272;1.30913;4.80725;9.97244;0;0;0;0;0;0;0.0152466;0.0160073;0.0194288;0.0199956;1.87129;17.6994;2.74186;2.7485;1.65137;0.929216;1.66335;0;0;0;0;0;0;0;0;0;0.101865;0.450852;0;0.558264;0.40507;0.208301;0.262738;1.28142;1.49142;0.273104;1.55591e-18;0;0;0;0;2.82626e-13;0.00329538
9568;0.0289329;196.077;612.215;171.755;27.3519;20.6706;52.7341;0;0;10.1446;9.28689;0.193408;1.65482;6.07221;0;0;0;0;0;0;0.0413279;0.0431843;0.0522248;0.0535481;0.471688;3.43426;1.10142;2.40567;1.6213;1.01377;2.06623;0;0;0;0;0;0;0;0;0;0.246586;1.07796;0;1.13976;0.700634;0.318584;0.38128;1.82758;2.13025;0.388364;2.2999e-18;0;0;0;0;4.20735e-13;0.00476795
9569;0.0235724;198.822;640.656;170.756;39.8978;23.0865;57.0948;0;0;18.8376;17.5599;0.270629;0.664072;2.56559;0;0;0;0;0;0;4.24918;4.23623;3.26396;2.9643;0.301502;0.0937436;0.0252714;0.214126;0.174169;0.295157;1.40343;0;0;0;0;0;0;0;0;0;0.165206;0.652243;0;0.685738;0.452164;0.217453;0.267262;1.30174;1.5418;0.399506;2.97851e-18;0;0;0;0;5.49329e-13;0.00606168
9570;0.024927;196.566;645.331;34.1123;43.3935;13.8674;57.769;0;0;0.000977818;0.00184491;6.8874;7.93113;28.5721;0;0;0;0;0;0;1.93317;1.90997;1.51388;1.39081;0.185471;0.0364432;0.0145734;0.259992;0.234547;0.384113;2.02272;0;0;0;0;0;0;0;0;0;0.130418;0.397724;0;0.398733;0.271679;0.137361;0.174221;0.863234;1.03368;0.387471;3.6656e-18;0;0;0;0;5.98412e-13;0.00649975
9571;0.0217123;199.19;648.711;77.5455;48.3896;11.5512;58.2952;0;0;6.3292e-05;0.000126731;15.812;11.6079;20.9694;0;0;0;0;0;0;0.298617;0.299582;0.283225;0.27208;0.750615;0.119484;0.0603564;1.2877;1.18538;0.843073;3.10324;0;0;0;0;0;0;0;0;0;0.0824143;0.228287;0;0.231729;0.17572;0.0974937;0.128825;0.661501;0.804669;0.460776;5.75466e-18;0;0;0;0;5.76053e-13;0.00625091
9572;0.0310668;202.217;621.154;243.731;28.4787;27.0108;54.1458;0;0;0.000304801;0.000540488;12.8717;6.8268;8.77935;0;0;0;0;0;0;0.0490565;0.0501378;0.0553186;0.055072;4.51121;0.642629;0.316042;6.20184;5.69341;1.70723;4.04801;0;0;0;0;0;0;0;0;0;0.0768961;0.175153;0;0.185173;0.188659;0.11951;0.161736;0.848957;1.01085;0.751067;1.15783e-17;0;0;0;0;5.27133e-13;0.00580391
9573;0.0676009;200.526;596.08;311.194;10.7182;35.9566;50.3087;0;0;0.186582;0.21024;2.94712;4.24441;3.12986;0;0;0;0;0;0;0.0092859;0.00967447;0.0124402;0.0128184;8.64216;0.981168;0.407003;7.21306;6.82375;1.59714;3.27872;0;0;0;0;0;0;0;0;0;0.181967;0.259998;0;0.259707;0.375632;0.258609;0.338936;1.75846;1.9307;1.44245;2.38921e-17;0;0;0;0;5.08317e-13;0.00579938
9574;0.024509;193.455;628.412;131.188;36.5972;18.8887;55.2078;0;0;19.1469;13.4661;0.145704;2.4388;1.39963;0;0;0;0;0;0;0.168638;0.169787;0.168818;0.16303;5.15049;0.16316;0.0651768;1.21928;1.2497;0.496268;1.48034;0;0;0;0;0;0;0;0;0;0.313378;0.292313;0;0.26318;0.437702;0.319127;0.415681;2.17774;2.1651;1.83532;3.41877e-17;0;0;0;0;5.19982e-13;0.0061971
9575;0.0400666;199.693;612.563;247.543;18.5406;36.2239;52.8924;0;0;4.9258;4.33101;0.0414667;5.64531;3.59697;0;0;0;0;0;0;8.67226;8.22696;5.04904;4.3329;2.71846;0.0146538;0.00578521;0.120994;0.136081;0.112847;0.517221;0;0;0;0;0;0;0;0;0;0.440772;0.270787;0;0.207019;0.310461;0.229747;0.303754;1.58335;1.40215;1.39139;3.00055e-17;0;0;0;0;5.22107e-13;0.00631025
9576;0.0229215;197.616;664.185;17.2911;55.4;8.78027;60.6358;0;0;0.000844481;0.00183917;0.137003;30.5975;24.6627;0;0;0;0;0;0;0.951545;0.91332;0.6769;0.613644;0.172346;0.0135702;0.0132959;0.260693;0.301575;0.14539;0.40715;0;0;0;0;0;0;0;0;0;0.33127;0.166688;0;0.122356;0.186865;0.146395;0.199275;1.04538;0.932148;1.01211;2.47659e-17;0;0;0;0;4.95513e-13;0.00599863
9577;0.0227996;203.334;663.692;46.8764;54.903;7.45615;60.5653;0;0;0.000694571;0.00159072;0.552858;28.2758;26.0721;0;0;0;0;0;0;0.150004;0.146573;0.129453;0.122889;0.0290707;0.0309434;0.0824974;1.35648;1.55437;0.290916;0.407211;0;0;0;0;0;0;0;0;0;0.186176;0.091401;0;0.0697445;0.120737;0.1043;0.146898;0.783269;0.709751;0.792604;2.09534e-17;0;0;0;0;4.34677e-13;0.00532779
9578;0.0304347;205.346;627.564;230.164;32.0479;23.504;55.1138;0;0;0.00617659;0.0131806;2.16978;16.6727;13.1861;0;0;0;0;0;0;0.0249093;0.0248416;0.0256255;0.0252311;0.016648;0.10789;0.646098;8.3855;9.37662;0.671355;0.470873;0;0;0;0;0;0;0;0;0;0.10327;0.0525976;0;0.0491584;0.138668;0.14273;0.203902;1.07996;0.957143;0.86697;2.03217e-17;0;0;0;0;3.67785e-13;0.00463281
9579;0.0408047;200.431;603.327;249.991;18.4478;26.598;51.3629;0;0;2.20735;4.07353;9.19481;2.27031;0.701823;0;0;0;0;0;0;0.0144498;0.0150252;0.0184169;0.0186035;0.0463783;0.226609;0.952056;7.89888;8.73497;0.541482;0.319302;0;0;0;0;0;0;0;0;0;0.0590829;0.034574;0;0.0488362;0.32023;0.39298;0.537521;2.74688;2.23325;1.30949;2.20813e-17;0;0;0;0;3.07602e-13;0.00418168
9580;0.019747;196.038;649.907;64.0347;49.4749;11.9409;58.4751;0;0;17.5749;22.9349;8.06071;0.746214;0.158171;0;0;0;0;0;0;1.0146;1.07606;0.974934;0.872771;0.221151;0.122663;0.108828;0.424203;0.474322;0.0812016;0.0739162;0;0;0;0;0;0;0;0;0;0.0349836;0.0207895;0;0.0315453;0.250093;0.331669;0.457251;2.34218;1.88522;1.01626;1.70129e-17;0;0;0;0;2.54045e-13;0.00377072
9581;0.0283952;199.944;653.654;25.8968;43.1879;15.4556;59.0248;0;0;0.0267214;0.0408011;37.124;4.9838;1.01253;0;0;0;0;0;0;2.5605;2.70891;2.09617;1.77586;1.51689;0.23247;0.0504264;0.0905243;0.101905;0.0291074;0.0390419;0;0;0;0;0;0;0;0;0;0.02984;0.0142126;0;0.0203344;0.158404;0.214559;0.301048;1.49961;1.21046;0.690038;1.24305e-17;0;0;0;0;2.07798e-13;0.00325131
9582;0.0264511;202.536;638.469;146.75;37.4711;20.4894;56.7529;0;0;0.000500688;0.000775843;12.8767;19.0869;5.50617;0;0;0;0;0;0;0.40113;0.431238;0.387902;0.340429;13.3976;1.59839;0.173596;0.159998;0.175142;0.034912;0.0440796;0;0;0;0;0;0;0;0;0;0.0567325;0.0181806;0;0.0211138;0.136855;0.181561;0.255018;1.23722;0.843856;0.49133;9.15073e-18;0;0;0;0;1.70323e-13;0.00278085
9583;0.025882;202.805;650.41;102.617;45.5937;14.1249;58.5544;0;0;0.000802951;0.000679957;0.0128707;27.3359;18.2435;0;0;0;0;0;0;0.0667626;0.0732151;0.0759602;0.0687464;2.03703;5.5422;1.1737;0.76502;0.816024;0.0843914;0.0669107;0;0;0;0;0;0;0;0;0;0.181177;0.0378546;0;0.0327716;0.15902;0.192824;0.263583;1.24568;0.745437;0.402266;6.93476e-18;0;0;0;0;1.43836e-13;0.00244207
9584;0.0407592;204.201;614.753;282.646;22.7009;29.9836;53.1851;0;0;0.0159033;0.0105584;0.00248891;10.1557;12.5162;0;0;0;0;0;0;0.0111635;0.0124748;0.0150544;0.0141121;0.248747;11.5428;6.22396;3.15595;3.30824;0.201497;0.103398;0;0;0;0;0;0;0;0;0;0.455148;0.102741;0;0.0792635;0.306117;0.321283;0.4106;1.83682;1.08942;0.453949;5.92348e-18;0;0;0;0;1.28279e-13;0.00226491
9585;0.0337232;197.18;605.083;211.11;22.419;23.1136;51.635;0;0;9.91537;4.94042;0.00205639;3.0615;4.4996;0;0;0;0;0;0;0.0171251;0.018559;0.0213328;0.0200924;0.0434255;3.63425;4.9164;2.37806;2.57628;0.222971;0.119992;0;0;0;0;0;0;0;0;0;0.849897;0.272313;0;0.220735;0.725525;0.64963;0.760398;3.21338;1.80339;0.546389;5.39839e-18;0;0;0;0;1.3361e-13;0.0025122
9586;0.0203402;196.901;651.262;77.3482;49.1526;13.579;58.6855;0;0;25.5594;18.7782;0.00271711;2.08339;2.72894;0;0;0;0;0;0;1.95745;1.95779;1.30099;1.08223;0.0234995;0.145215;0.241509;0.122055;0.146516;0.068998;0.088985;0;0;0;0;0;0;0;0;0;0.527881;0.187083;0;0.156215;0.509735;0.46196;0.543668;2.24937;1.29659;0.39649;4.05571e-18;0;0;0;0;1.34135e-13;0.00270538
9587;0.0262697;197.354;649.746;10.7119;44.2397;13.1489;58.4345;0;0;0.00496662;0.0138661;0.034104;19.8837;24.3031;0;0;0;0;0;0;2.71427;2.65876;1.6275;1.33338;0.00222673;0.0471816;0.162017;0.0746605;0.0951581;0.0847271;0.130987;0;0;0;0;0;0;0;0;0;0.403634;0.119609;0;0.0965455;0.312502;0.289758;0.348281;1.40338;0.849365;0.281026;3.05891e-18;0;0;0;0;1.23435e-13;0.00259924
9588;0.0224977;202.233;667.404;27.7338;57.142;6.47891;61.1267;0;0;0.000118399;0.000528045;0.175804;27.7891;29.1765;0;0;0;0;0;0;0.404955;0.402271;0.300747;0.26018;0.000223977;0.0958162;0.911551;0.327403;0.415286;0.229635;0.239026;0;0;0;0;0;0;0;0;0;0.237325;0.0727072;0;0.0606162;0.201018;0.195005;0.240027;0.962595;0.604245;0.212151;2.43022e-18;0;0;0;0;1.07941e-13;0.0023523
9589;0.0271415;205.384;640.522;169.488;40.3518;17.7197;57.0691;0;0;0.000456661;0.00200313;0.709387;20.4694;19.1706;0;0;0;0;0;0;0.0658719;0.0665931;0.0585354;0.05268;5.05771e-05;0.335433;7.98202;2.25678;2.79701;0.738698;0.451007;0;0;0;0;0;0;0;0;0;0.137048;0.0661135;0;0.0653346;0.216462;0.210326;0.257473;1.01698;0.638803;0.208967;2.28083e-18;0;0;0;0;9.22572e-14;0.00209492
9590;0.06667;203.577;596.626;321.39;10.7473;34.3087;50.3659;0;0;0.207623;0.763528;3.82708;3.97075;1.97829;0;0;0;0;0;0;0.0141739;0.0148088;0.0158368;0.014813;3.8725e-05;0.577359;15.8447;4.16144;5.1579;1.16702;0.609539;0;0;0;0;0;0;0;0;0;0.0852282;0.157273;0;0.237775;0.72148;0.594418;0.657543;2.44005;1.40106;0.333045;2.83237e-18;0;0;0;0;8.38013e-14;0.00212035
9591;0.0209317;195.267;646.792;59.1902;48.124;11.4966;57.9986;0;0;13.0867;29.864;4.51183;0.490272;0.171206;0;0;0;0;0;0;0.533525;0.606161;0.644715;0.560487;9.82991e-05;0.15984;0.867626;0.234015;0.311109;0.295849;0.265604;0;0;0;0;0;0;0;0;0;0.050846;0.157725;0;0.285447;0.819831;0.634279;0.68199;2.52032;1.42633;0.316266;2.62682e-18;0;0;0;0;8.22684e-14;0.00247835
9592;0.0328944;199.293;642.794;19.5614;35.7438;17.8765;57.3572;0;0;0.105984;0.134241;32.1453;2.47242;0.885853;0;0;0;0;0;0;3.22136;3.65692;3.274;2.65208;0.000349091;0.10656;0.113018;0.0258295;0.0378464;0.132586;0.192585;0;0;0;0;0;0;0;0;0;0.0374666;0.0988325;0;0.172884;0.490583;0.389898;0.429019;1.55473;0.929953;0.23006;2.05623e-18;0;0;0;0;7.37065e-14;0.00248083
